id,height,width,x,y,bbox_width,bbox_height
22,414,801,211,225,386,63
49,931,482,330,20,121,348
61,584,378,300,121,87,166
53,358,756,101,107,303,140
73,859,739,382,331,73,162
65,515,486,43,66,148,285
74,576,769,68,205,377,302
31,565,688,240,52,252,222
16,728,822,118,444,86,277
49,846,477,358,68,330,150
37,476,597,216,187,204,194
17,574,1047,96,472,309,98
53,874,840,329,304,367,147
20,893,943,288,469,97,206
79,606,632,181,288,109,191
79,534,930,20,453,361,342
51,568,724,149,176,189,218
14,505,539,11,74,187,170
44,637,486,69,97,119,274
21,773,387,428,290,48,216
15,614,761,247,410,53,210
28,637,810,213,389,289,202
15,407,1101,31,474,305,266
74,489,688,123,90,393,326
76,864,568,481,346,100,214
47,643,726,211,331,328,252
22,851,588,194,227,278,271
2,561,1118,22,400,333,222
42,891,735,333,244,94,220
18,765,777,217,432,57,170
2,684,941,28,255,344,387
30,792,742,414,142,362,88
47,637,724,80,260,217,365
59,923,674,265,403,67,269
1,1024,1149,375,410,380,326
3,731,666,247,393,115,121
38,702,907,438,333,202,56
7,913,503,376,323,58,138
54,776,908,213,474,134,299
55,748,677,379,57,338,161
0,763,821,498,471,252,116
14,752,580,13,21,165,369
8,734,836,156,465,303,390
65,488,746,255,314,93,150
42,415,492,84,15,280,90
21,421,659,204,106,261,92
29,481,757,7,422,101,342
20,859,715,287,228,115,347
58,551,832,251,404,149,56
50,899,973,445,461,320,373
25,530,626,179,407,174,100
63,337,822,10,294,374,242
25,863,587,496,297,78,297
26,269,1029,141,440,237,41
75,349,861,154,203,389,40
13,531,904,141,221,351,154
29,525,702,400,176,294,61
31,721,909,335,390,239,176
19,354,310,141,28,106,51
5,811,577,287,157,371,347
38,563,569,269,144,335,146
33,631,626,388,47,188,69
18,601,643,21,123,201,330
25,883,599,351,167,388,259
55,435,855,26,157,367,296
24,675,876,85,338,260,224
14,608,593,155,195,224,116
68,426,705,127,145,162,155
11,538,684,2,358,97,367
9,570,312,314,3,170,204
64,575,272,109,4,134,95
66,770,758,114,29,361,328
75,928,1026,478,444,225,98
18,429,310,45,16,99,121
41,853,902,377,308,251,377
32,526,356,320,65,98,99
41,870,714,262,223,144,264
22,902,419,314,183,112,392
13,437,837,167,437,302,174
70,558,484,168,93,74,183
74,760,600,323,49,170,349
20,580,944,267,372,172,61
45,735,471,393,6,175,151
68,604,897,109,243,273,210
6,809,828,441,342,183,166
0,623,563,84,304,57,222
42,707,318,17,111,156,291
34,733,674,169,156,267,196
72,421,517,145,227,213,221
0,467,841,218,387,283,48
22,194,768,15,326,363,127
37,898,744,467,340,42,326
30,585,648,153,90,282,310
19,1128,527,447,131,159,310
68,518,564,253,7,227,72
29,329,1282,94,497,395,136
68,962,822,366,485,183,206
67,625,910,136,237,296,334
21,801,600,219,131,307,383
70,838,363,383,170,104,201
49,719,561,457,351,150,193
1,952,327,438,34,58,126
40,579,946,134,320,301,246
75,635,758,190,370,144,115
73,1014,885,462,454,121,335
64,515,407,330,68,298,44
28,585,701,103,292,310,213
47,805,711,254,319,317,325
31,823,541,302,225,69,307
11,322,612,41,202,223,125
75,403,718,119,138,222,226
61,606,780,95,346,80,142
9,602,627,37,423,114,259
42,624,742,335,273,365,106
20,1046,363,385,165,72,291
57,615,1060,65,454,250,363
19,859,421,256,111,157,362
79,519,1194,41,471,362,249
19,686,418,97,45,179,257
44,1127,886,426,485,173,320
39,1002,815,357,446,243,393
49,814,733,487,252,125,63
17,397,575,38,106,109,280
54,651,865,212,381,173,180
76,297,372,145,117,127,102
45,491,863,105,314,224,322
21,359,899,5,368,344,162
31,526,671,193,429,83,163
27,321,674,44,90,363,140
1,591,684,85,306,239,115
64,930,548,353,322,134,186
40,680,944,408,487,266,183
60,882,859,403,425,373,198
4,1069,542,344,195,221,371
79,426,511,157,0,164,183
24,552,530,91,142,105,347
16,568,919,311,486,203,159
47,1059,950,432,403,382,321
0,681,275,259,41,170,177
60,876,925,254,356,268,348
64,312,691,38,351,256,151
44,378,527,201,90,146,58
2,667,790,210,308,228,94
32,480,556,286,140,368,136
67,708,904,170,475,50,180
62,660,901,190,193,366,183
45,936,445,454,57,136,137
28,495,860,192,478,68,256
56,553,950,252,453,351,251
49,435,540,155,123,121,137
48,719,942,341,249,339,91
61,944,716,472,174,251,98
11,872,747,242,299,147,232
3,411,693,92,280,247,109
73,1071,832,427,373,250,352
64,371,683,142,64,362,55
61,972,877,353,169,378,354
79,860,694,358,379,40,261
34,628,792,315,488,144,183
69,522,674,99,479,99,309
72,929,802,360,352,338,228
45,705,821,184,369,97,208
26,353,681,154,259,336,80
40,717,327,314,154,113,150
38,631,463,277,113,138,205
29,950,860,435,78,391,184
7,753,688,279,392,97,330
31,728,676,279,292,204,210
79,679,369,344,191,89,160
37,976,427,403,54,175,272
20,1010,567,339,194,199,282
24,585,562,249,259,213,91
23,600,1002,94,248,394,364
29,826,911,313,442,180,321
16,934,874,189,434,272,389
36,433,972,10,496,354,249
79,815,603,379,96,213,367
20,989,572,398,112,163,191
54,590,473,182,255,59,219
30,662,785,302,496,163,43
43,749,858,47,308,377,354
68,389,319,63,163,61,218
19,826,839,469,125,387,134
68,304,803,6,356,176,105
48,584,355,134,96,123,347
33,386,811,169,302,210,125
3,866,391,334,173,136,158
0,830,520,400,202,235,82
33,760,1038,289,450,227,117
23,842,326,363,73,104,110
54,557,662,58,272,186,393
50,1015,755,499,448,149,305
41,712,213,306,28,74,78
48,553,467,174,313,104,236
28,712,791,264,379,368,73
9,391,436,27,226,77,166
11,378,528,82,253,168,144
1,846,664,325,180,99,327
13,710,922,199,427,113,339
11,551,653,43,485,59,394
7,1174,624,458,282,215,335
27,634,359,210,95,196,205
14,749,847,425,496,248,242
28,289,525,17,143,292,156
49,1129,836,390,292,230,399
20,687,1064,47,388,325,283
53,767,401,362,64,156,102
49,1084,1020,478,414,396,304
46,598,436,108,42,320,378
42,707,906,1,466,235,316
54,917,791,226,355,312,346
13,464,824,358,331,268,52
34,681,459,368,156,64,86
32,853,975,368,355,394,316
63,751,421,409,121,229,291
45,537,882,283,228,376,65
24,579,719,185,457,150,142
15,339,907,31,470,279,188
10,722,745,426,251,385,229
20,990,821,338,429,71,341
77,949,911,446,391,325,372
16,898,126,444,34,45,328
68,630,668,163,161,142,223
61,964,394,252,105,85,339
21,209,458,39,261,157,75
7,954,679,297,156,366,359
33,641,760,208,248,274,200
18,1068,924,496,332,220,288
72,804,1106,248,485,292,363
21,847,359,381,104,49,130
19,916,422,211,71,192,319
44,945,500,487,84,243,202
2,582,260,385,49,141,150
15,688,816,288,487,65,103
26,937,606,314,8,355,253
36,954,426,439,16,111,383
24,846,744,291,121,236,197
37,688,397,290,85,63,318
15,706,695,362,294,242,187
58,851,497,348,136,43,237
68,236,939,126,487,68,52
10,358,826,105,280,164,108
69,596,610,232,222,343,226
22,453,470,254,91,282,90
18,926,290,470,81,146,284
18,684,472,238,104,69,91
18,599,719,348,244,298,205
27,750,399,151,89,108,325
35,436,717,176,382,142,78
17,913,725,277,172,229,331
69,222,1104,73,327,380,100
19,904,322,329,122,78,184
49,593,806,2,253,251,258
26,400,752,220,346,246,47
46,762,643,445,179,274,96
77,1166,415,476,4,362,393
51,924,685,477,175,171,229
47,1164,555,446,247,247,388
33,587,941,387,372,373,110
77,639,687,33,375,70,281
43,471,852,116,383,176,219
7,693,974,377,406,340,55
28,716,987,317,407,345,329
36,585,594,125,239,51,160
22,350,435,64,10,195,115
32,668,695,213,55,254,205
10,513,792,281,460,90,54
60,755,748,361,267,229,303
36,590,596,373,299,195,64
0,561,903,334,339,387,57
50,654,748,50,366,94,386
12,901,556,368,15,344,202
51,514,475,176,197,76,212
33,603,988,81,430,224,166
14,891,649,374,361,114,179
6,768,695,218,437,154,281
71,706,841,183,466,147,396
4,372,536,129,354,89,202
28,933,678,416,196,217,254
12,560,1205,230,494,337,185
30,857,926,456,472,193,53
23,309,210,35,76,63,88
47,859,1027,175,497,193,315
49,709,944,197,459,115,182
50,567,1010,152,348,383,251
30,682,718,365,216,313,62
65,505,611,66,94,122,102
73,704,819,240,423,62,389
75,604,532,9,129,44,209
22,639,811,432,85,360,79
20,655,639,166,128,316,180
32,808,938,286,367,351,137
34,510,515,50,213,142,379
1,816,621,288,48,213,369
19,1107,840,473,322,399,344
43,858,415,128,106,59,381
64,725,687,144,180,322,217
25,371,730,4,98,316,244
45,928,532,460,198,166,249
20,310,758,100,272,118,47
65,708,493,309,98,45,287
75,581,697,197,340,144,334
45,227,759,41,402,91,105
31,229,386,136,16,106,43
73,608,931,262,336,395,213
56,875,333,406,23,178,310
75,194,828,20,412,286,131
49,625,842,337,467,217,186
42,361,792,88,303,332,105
34,724,472,133,110,62,306
43,642,571,487,136,79,106
60,788,392,199,37,196,277
29,437,716,0,251,193,41
61,728,761,325,289,90,300
12,334,500,99,262,66,177
33,606,692,280,74,226,181
42,769,766,55,387,270,372
52,769,741,477,288,154,132
60,471,674,130,223,160,199
9,636,711,393,421,54,75
3,748,473,355,73,51,180
15,741,936,382,263,330,236
52,622,1050,112,328,397,199
49,871,649,322,378,118,327
61,685,890,170,309,276,151
9,865,680,191,492,65,274
15,945,844,455,343,239,290
58,522,643,164,194,75,105
65,558,627,107,461,102,240
4,421,586,54,105,91,202
8,571,762,349,291,158,107
37,676,474,61,131,192,254
3,670,864,391,413,90,110
78,395,330,65,36,56,175
21,655,891,350,261,249,109
70,874,604,487,343,186,303
52,664,667,54,387,189,272
50,751,801,109,410,324,369
64,312,770,21,275,324,144
64,650,691,210,241,167,187
64,818,445,312,141,136,317
60,971,464,451,90,253,399
59,536,607,110,69,365,255
6,904,543,214,258,42,346
29,425,535,110,132,253,99
42,737,715,45,147,367,309
73,630,655,262,184,346,288
64,825,722,110,372,188,352
42,811,843,417,455,325,299
60,759,489,92,62,71,344
65,573,991,381,340,302,148
62,466,470,8,31,115,71
22,432,495,19,36,174,292
58,687,436,255,40,240,292
24,922,826,339,396,66,299
74,947,448,343,115,106,337
7,736,588,214,78,346,321
20,1078,954,309,404,294,375
12,833,535,351,80,139,187
48,665,791,388,331,72,224
67,564,594,19,166,305,175
44,326,622,173,116,286,91
65,915,894,451,237,292,147
13,851,424,483,28,312,273
24,325,688,165,292,218,53
27,822,747,356,124,324,366
72,765,382,163,21,209,330
15,231,626,5,186,298,71
71,918,989,422,206,396,276
62,789,812,367,309,108,334
5,482,1059,124,355,308,318
62,512,902,229,418,297,66
44,1110,799,447,153,295,263
62,728,975,489,495,117,79
64,800,851,70,357,162,393
69,905,756,455,173,259,371
19,673,757,214,493,136,102
14,660,732,90,136,247,307
2,681,573,316,160,72,127
78,560,746,226,437,226,150
16,867,807,194,107,373,282
43,943,1026,311,461,222,396
1,423,699,49,223,300,253
9,641,272,466,75,109,125
58,817,767,397,246,284,260
31,956,718,492,42,382,317
13,765,429,487,183,147,182
35,383,396,30,129,47,183
2,721,347,19,129,171,303
56,430,820,166,495,242,184
15,903,778,182,306,95,375
27,316,709,45,261,124,108
74,918,417,406,167,203,367
75,509,574,270,193,245,170
66,270,496,25,306,71,115
42,721,761,310,214,183,62
5,846,735,204,102,297,350
67,862,649,413,168,135,265
77,847,444,245,82,47,303
25,821,565,164,103,232,335
8,435,824,84,199,338,132
46,715,251,202,76,81,245
1,247,1121,14,433,303,56
42,861,685,481,19,298,204
54,324,964,103,324,369,115
17,301,711,85,411,173,68
70,169,880,58,354,148,48
54,835,740,291,433,168,332
11,962,712,308,386,230,286
37,391,908,84,424,162,158
79,650,852,474,323,334,40
31,418,586,104,89,372,259
33,1170,544,421,93,84,353
29,429,802,49,500,167,62
39,811,731,311,328,232,396
67,887,517,146,94,173,350
52,949,508,484,361,49,107
65,877,801,281,72,359,225
8,661,588,326,401,83,236
63,535,830,6,138,397,212
19,590,277,136,27,85,79
68,470,975,377,482,110,50
4,823,637,142,150,344,380
50,706,607,205,361,76,308
19,753,696,254,157,388,296
2,398,364,154,25,158,178
77,957,520,476,5,240,310
34,727,423,191,119,211,367
12,1044,785,494,314,295,200
19,522,543,322,339,144,107
77,1070,678,454,398,77,398
27,483,379,82,15,89,208
59,926,661,402,121,205,194
33,866,800,318,79,323,166
64,828,735,478,163,183,308
66,1017,703,272,326,314,346
15,349,807,79,270,335,79
53,785,774,359,332,358,210
22,1217,591,487,172,263,385
77,220,576,76,103,256,64
13,234,571,25,373,75,88
78,722,511,250,26,267,119
36,776,446,454,77,151,87
18,890,486,222,53,287,293
41,658,612,163,204,225,339
44,825,507,422,97,312,98
31,783,470,373,70,358,239
67,841,807,256,420,271,375
15,592,841,225,339,370,290
77,669,330,457,66,90,154
59,919,591,482,177,335,212
14,888,749,427,487,189,271
57,439,673,60,176,396,53
23,635,473,54,174,82,282
5,724,917,466,429,152,48
5,793,1177,111,487,382,293
61,814,462,135,52,268,346
12,704,549,460,158,95,98
57,675,398,354,171,149,102
2,318,528,101,86,278,112
1,898,774,449,407,129,359
67,737,846,353,285,353,159
35,1065,644,397,333,40,272
20,906,875,418,334,241,101
11,854,506,275,3,373,351
79,548,388,58,211,56,248
22,495,526,191,194,264,135
30,910,1002,284,389,279,254
54,731,557,159,180,97,296
60,335,652,177,310,272,94
34,1109,621,411,67,356,325
45,588,458,69,72,185,289
19,766,1063,316,480,234,313
6,890,588,397,102,244,203
20,209,767,52,244,376,48
6,725,788,235,255,241,203
58,559,842,98,246,390,333
7,865,521,246,5,196,359
70,812,892,182,258,344,239
19,580,625,280,356,201,41
28,940,813,488,424,227,102
55,535,447,16,158,187,219
41,700,586,287,243,174,166
48,315,942,195,220,391,45
21,606,730,93,319,233,281
4,949,779,346,182,257,373
24,683,643,420,90,314,42
52,690,831,168,443,150,242
33,691,483,460,9,338,53
20,699,781,195,339,228,290
24,699,545,498,181,265,157
47,774,383,84,230,50,374
30,614,1139,59,414,328,396
25,563,495,26,125,244,319
2,880,686,199,140,170,286
4,787,572,375,209,296,292
42,657,379,181,206,91,275
78,890,345,487,21,223,164
28,643,863,136,417,226,213
11,629,647,353,173,76,96
65,447,673,34,385,171,116
44,771,848,259,225,245,117
9,539,1036,90,453,200,341
30,987,348,472,82,120,126
22,808,804,266,278,284,344
9,667,938,29,362,285,360
51,632,756,338,342,111,248
75,775,692,295,245,390,318
73,459,425,218,140,71,169
50,559,792,170,364,118,170
39,751,682,270,122,385,226
45,393,727,53,496,52,179
13,450,655,147,259,100,134
37,699,843,268,377,249,345
9,438,695,257,240,254,40
33,834,501,302,290,128,215
15,522,628,328,167,70,152
13,281,768,96,259,306,111
76,1009,1000,426,293,328,258
50,392,688,44,74,330,50
17,453,612,347,70,218,48
13,1093,731,424,500,45,270
15,673,428,286,296,72,58
48,496,584,129,424,103,139
74,801,602,151,74,266,391
65,566,496,308,64,93,172
2,892,594,408,75,201,130
15,945,1002,346,410,329,309
31,838,710,328,91,237,132
70,513,1009,97,477,388,79
28,549,880,142,334,287,298
2,753,633,369,326,135,203
26,1073,635,350,42,296,351
20,626,755,394,190,316,122
4,429,487,167,31,315,196
17,247,844,99,387,356,103
46,383,352,31,97,142,133
64,671,822,92,107,360,384
75,978,752,471,492,74,306
26,736,691,476,246,138,44
32,426,449,155,143,172,71
51,956,914,427,380,320,226
56,548,843,203,492,246,243
21,788,904,464,156,392,236
19,539,505,314,128,77,143
28,694,743,98,469,135,204
0,418,483,198,156,223,55
8,706,875,294,383,226,90
32,879,701,257,159,391,319
35,524,681,130,256,316,67
73,618,690,297,103,343,147
37,857,753,404,487,129,214
72,334,1188,129,433,388,123
17,270,889,62,357,196,108
57,431,873,22,124,398,342
3,332,995,161,409,246,102
36,798,591,279,125,78,175
27,1012,562,419,137,201,218
4,366,482,9,116,255,66
6,537,875,168,321,386,208
7,1124,758,435,327,376,292
13,630,792,144,338,57,258
67,549,486,44,56,307,385
64,533,769,303,60,324,189
6,971,1133,381,465,301,197
2,668,534,295,69,395,283
47,961,614,470,63,363,392
4,602,481,179,31,308,215
39,639,593,402,354,43,117
0,979,982,332,400,295,268
19,505,1113,151,439,277,138
68,883,796,337,326,116,258
21,708,703,140,197,297,309
1,664,729,217,131,267,258
58,672,436,177,87,203,380
35,975,1040,272,447,374,319
32,532,662,170,315,205,250
25,737,690,369,342,251,314
24,855,478,426,385,40,116
16,907,992,359,373,336,386
42,760,685,10,336,68,395
37,676,673,166,213,263,355
59,393,711,110,322,323,200
19,912,1158,263,393,384,299
53,822,707,479,345,41,279
78,809,345,308,138,87,108
79,946,671,448,217,62,307
0,561,485,170,27,105,49
10,466,690,244,205,159,123
21,821,383,287,77,217,300
78,405,1050,86,328,388,90
78,422,250,15,69,85,139
53,445,645,144,314,251,48
50,467,543,100,176,86,55
43,704,588,481,429,60,162
14,1091,818,366,182,375,332
31,791,543,326,48,338,392
20,560,325,69,131,149,282
60,618,776,444,251,149,91
33,686,516,262,260,118,225
23,789,423,492,6,242,140
44,683,1036,283,349,301,298
35,877,859,189,213,322,331
64,563,637,108,193,284,378
54,434,667,79,401,81,224
50,716,538,208,2,187,392
51,698,771,228,439,268,354
67,330,878,68,450,276,80
54,798,587,449,98,225,68
52,1175,516,436,136,114,344
73,735,1028,125,405,288,386
57,477,588,46,403,125,318
41,786,659,213,346,252,346
78,795,630,349,70,311,217
58,791,969,195,431,375,282
7,1164,365,470,77,156,367
11,467,422,154,125,82,49
30,775,1091,189,436,260,216
5,667,791,366,275,179,231
41,1053,353,452,85,152,305
6,772,1152,231,399,379,218
19,668,756,104,305,355,291
8,759,618,84,340,215,276
14,1131,717,411,273,114,354
74,600,603,49,235,275,398
2,695,261,240,3,212,228
49,930,972,300,271,320,346
20,685,947,280,220,394,155
58,719,586,232,352,124,320
67,741,433,315,321,63,375
38,725,790,209,252,365,186
4,651,565,269,50,190,66
27,577,478,49,145,86,273
44,624,438,388,24,155,142
50,506,802,200,402,150,80
17,904,524,496,120,283,217
49,666,759,256,109,268,232
33,423,513,167,234,160,79
51,500,829,62,425,224,249
6,646,456,340,39,146,221
38,251,606,17,359,105,82
63,534,889,293,424,260,40
66,727,398,322,96,60,150
39,580,666,104,82,200,197
25,736,251,470,78,53,167
21,870,415,411,1,109,223
27,561,624,254,171,83,218
8,871,969,309,497,281,344
61,504,460,377,308,79,87
2,573,518,243,182,174,252
30,717,1098,407,497,266,76
49,966,729,481,335,303,384
10,433,675,80,389,113,296
24,267,593,27,51,181,145
55,431,822,216,452,83,116
21,941,762,358,421,202,237
64,505,786,350,230,309,60
78,1021,553,348,26,286,303
4,613,678,105,254,66,148
10,819,886,184,200,384,350
43,466,619,39,281,79,263
76,802,501,347,156,63,387
10,844,773,238,316,161,325
70,733,516,160,264,85,327
39,832,374,398,192,68,278
58,548,1076,227,496,271,204
39,782,509,428,53,157,264
76,623,939,116,494,246,118
65,692,743,162,158,251,304
44,638,655,217,106,395,357
51,594,713,27,449,118,271
11,543,889,176,317,356,116
12,603,823,105,323,312,236
24,745,468,347,21,272,234
62,982,793,488,170,343,371
7,905,626,446,324,223,151
71,1061,1036,474,411,243,381
5,768,1015,461,379,353,219
63,515,636,106,240,108,107
25,757,782,239,492,151,185
17,776,1168,336,415,358,233
59,826,562,314,254,43,212
30,635,487,413,38,204,87
54,892,500,409,86,48,255
75,860,696,173,249,173,377
10,786,517,487,97,368,46
43,855,734,482,366,152,126
61,578,577,109,368,75,297
73,640,805,137,202,340,233
4,645,383,48,36,143,350
39,948,831,419,394,279,242
62,318,480,164,32,214,90
29,443,1168,256,408,384,133
70,603,875,42,257,400,242
20,696,400,160,43,232,349
9,637,678,227,437,45,307
58,1115,819,494,240,356,244
15,795,391,393,2,331,178
18,432,721,184,206,316,122
23,259,977,60,479,249,106
74,879,306,449,210,54,348
75,627,452,210,243,148,70
10,774,687,190,226,112,227
7,669,350,88,173,67,218
45,587,911,143,426,362,50
7,851,981,307,444,141,341
3,640,662,265,227,282,209
58,892,814,239,291,379,373
36,454,556,247,94,203,83
42,798,505,389,354,97,267
76,608,718,50,118,258,369
79,533,720,240,140,355,142
20,577,763,307,346,222,197
28,1054,746,483,197,235,320
38,1163,410,438,108,133,395
79,631,855,183,441,115,257
22,1116,667,452,348,125,372
59,730,554,134,140,218,275
3,864,498,319,40,301,291
3,599,995,51,465,141,291
35,473,783,300,239,160,75
10,764,950,266,415,297,326
13,867,524,469,172,239,42
20,686,120,401,28,49,219
17,720,766,254,412,139,94
18,894,748,318,492,89,215
48,929,737,194,281,213,389
